repo_name,num_commits,num_months,commit_frequency,max_days_between_commits,avg_days_between_commits,num_unique_authors,commit_frequency_extra,avg_days_between_commits_extra,num_commits_extra,num_unique_authors_extra,num_months_extra,maintenance_category
noure-beep/qiskit-terra,0.693147181,0.693147181,0.693147181,515,6.246106765,0.693147181,1,515,1,1,1,Low maintenance
obriente/ReCirq,2.397895273,0.693147181,2.397895273,440,0.441832752,0.693147181,10,0.555555556,10,1,1,Low maintenance
ogunsegun/qiskit-braket-provider,1.098612289,0.693147181,1.098612289,525,0,0.693147181,2,0,2,1,1,Low maintenance
okutter/holohub,3.713572067,0.693147181,3.465735903,481,1.147997514,1.098612289,31,2.151875,40,2,1,High maintenance
olaiBM/OpenQuantumComputing,3.135494216,1.79729965,1.680988217,449,2.05534399,1.098612289,4.370860927,6.80952381,22,2,5.033333333,High maintenance
oliverdial/qiskit-experiments,0.693147181,0.693147181,0.693147181,513,6.242223265,0.693147181,1,513,1,1,1,Low maintenance
orsiacademy/holohub-public-fork,5.18178355,1.692552819,3.695063302,329,0.519915177,1.609437912,39.2481203,0.681884981,177,4,4.433333333,High maintenance
otkulseng/OpenQuantumComputing,1.098612289,0.693147181,1.098612289,429,0,0.693147181,2,0,2,1,1,Low maintenance
ottoak/pennylane-qulacs,0.693147181,0.693147181,0.693147181,323,5.780743516,0.693147181,1,323,1,1,1,Low maintenance
ottoak/pennylane-sf,1.609437912,0.693147181,1.609437912,322,0,1.098612289,4,0,4,2,1,Low maintenance
pafloxy/graphix_pafloxy,4.077537444,1.992430165,1.945910149,330,2.051431118,1.609437912,6,6.77902585,58,4,6.333333333,High maintenance
pafloxy/pyzx,0.693147181,0.693147181,0.693147181,524,6.263398263,0.693147181,1,524,1,1,1,Low maintenance
pandasa123/qiskit-ibm-runtime,4.290459441,1.554629676,3.009916909,343,0.924705929,1.791759469,19.28571429,1.521126761,72,5,3.733333333,High maintenance
pandey-tushar/torchquantum,1.098612289,0.693147181,1.098612289,527,0,0.693147181,2,0,2,1,1,Low maintenance
pankajsurti/QuantumKatas,1.098612289,0.693147181,1.098612289,436,0,0.693147181,2,0,2,1,1,Low maintenance
paulsurrey/qupulse,1.791759469,1.402823663,0.967149149,440,3.17805383,0.693147181,1.630434783,23,5,1,3.066666667,Low maintenance
pc2/strawberryfields,1.098612289,0.955511445,0.810930216,417,3.891820298,0.693147181,1.25,48,2,1,1.6,Low maintenance
peelstnac/qiskit-ignis,1.098612289,0.693147181,1.098612289,657,0,0.693147181,2,0,2,1,1,Low maintenance
pemeriau/Perceval,0.693147181,0.693147181,0.693147181,629,6.445719819,0.693147181,1,629,1,1,1,Low maintenance
peppe988/qiskit-metal,0.693147181,0.693147181,0.693147181,394,5.978885765,0.693147181,1,394,1,1,1,Low maintenance
perlinm/Cirq,3.555348061,0.693147181,3.555348061,594,0.630626824,0.693147181,34,0.878787879,34,1,1,High maintenance
petr-ivashkov/qiskit-community-tutorials,1.098612289,0.693147181,1.098612289,654,2.079441542,0.693147181,2,7,2,1,1,Low maintenance
pletzer/qutip,1.386294361,0.693147181,1.098612289,321,4.618415413,0.693147181,2,100.3333333,3,1,1,Low maintenance
polyquantique/Perceval,4.17438727,1.609437912,2.833213344,533,0.980829253,1.791759469,16,1.666666667,64,5,4,High maintenance
prakhar-kt/graphix,1.386294361,0.693147181,1.386294361,664,1.098612289,0.693147181,3,2,3,1,1,Low maintenance
prilcool/PyQ,1.791759469,0.693147181,1.791759469,506,1.504077397,0.693147181,5,3.5,5,1,1,Low maintenance
priti-ashvin-shah-ibm/qiskit-research,3.737669618,1.271631453,2.831684292,548,0.936093359,1.098612289,15.97402597,1.55,41,2,2.566666667,High maintenance
proeseler/qiskit-algorithms,2.197224577,0.693147181,1.791759469,315,2.411999879,0.693147181,5,10.15625,8,1,1,Low maintenance
prohawkai/holohub,0.693147181,0.693147181,0.693147181,488,6.192362489,0.693147181,1,488,1,1,1,Low maintenance
psschwei/qiskit-serverless,5.620400866,2.479335605,2.906167751,323,1.048033827,1.098612289,17.28658537,1.852038002,275,2,10.93333333,High maintenance
ptristan3/qiskit-ibm-runtime,5.241747015,1.673976434,0.526093096,463,1.07239866,1.098612289,0.692307692,1.922380897,188,2,4.333333333,High maintenance
q-inho/qiskit-metal,0.693147181,0.693147181,0.693147181,348,5.855071922,0.693147181,1,348,1,1,1,Low maintenance
qbarthelemy/pyRiemann-qiskit,1.098612289,0.693147181,1.098612289,651,0,0.693147181,2,0,2,1,1,Low maintenance
qilimanjaro-tech/qibo,2.833213344,0.693147181,0.693147181,1133,3.949095121,0.693147181,1,50.88839286,16,1,1,Low maintenance
qu-tan-um/Stim,2.397895273,1.203972804,0.826678573,328,2.761064236,0.693147181,1.285714286,14.81666667,10,1,2.333333333,Low maintenance
quackduck/qsharp,5.897153868,1.907070316,4.163776614,337,0.267451177,2.397895273,63.31395349,0.306629834,363,10,5.733333333,High maintenance
quantumbartender/qiskit-optimization,0.693147181,0.693147181,0.693147181,558,6.326149473,0.693147181,1,558,1,1,1,Low maintenance
quantumcircuitsatuiuc/pyEPR,0.693147181,0.693147181,0.693147181,390,5.96870756,0.693147181,1,390,1,1,1,Low maintenance
quantumpiya/quantum6g,1.098612289,0.693147181,1.098612289,601,2.302585093,0.693147181,2,9,2,1,1,Low maintenance
quemix/dwave-neal,2.48490665,2.394860369,0.743687683,364,3.421000009,0.693147181,1.10367893,29.6,11,1,9.966666667,Low maintenance
rabrie/qibocal,3.36729583,1.053149915,2.772588722,518,1.008228227,1.386294361,15,1.740740741,28,3,1.866666667,High maintenance
rahimiparham/qfr,2.944438979,2.066862759,1.283346392,381,2.560414202,1.098612289,2.608695652,11.94117647,18,2,6.9,High maintenance
rashidnhm/qml-deploy-cleanup,3.850147602,0.693147181,3.850147602,365,0.218689201,0.693147181,46,0.244444444,46,1,1,High maintenance
rathilakshika/QuNetSim,1.098612289,0.693147181,1.098612289,638,0.693147181,0.693147181,2,1,2,1,1,Low maintenance
rbuckland/Quirk,1.098612289,0.693147181,1.098612289,410,0,0.693147181,2,0,2,1,1,Low maintenance
rbuckland/qiskit-experiments,1.791759469,0.741937345,1.712978591,569,2.224623552,1.791759469,4.545454545,8.25,5,5,1.1,Low maintenance
rby/covalent,0.693147181,0.693147181,0.693147181,398,5.988961417,0.693147181,1,398,1,1,1,Low maintenance
reFraw/TAMI,1.791759469,0.693147181,1.791759469,405,0,0.693147181,5,0,5,1,1,Low maintenance
reb-ddm/mqt-core,4.248495242,1.087438988,2.317724154,311,1.02035117,1.098612289,9.152542373,1.774168798,69,2,1.966666667,High maintenance
redayzarra/tensorflow-quantum,1.386294361,0.693147181,1.386294361,482,0,0.693147181,3,0,3,1,1,Low maintenance
rgarcia-moodys/qiskit-terra,0.693147181,0.693147181,0.693147181,609,6.413458957,0.693147181,1,609,1,1,1,Low maintenance
richrines1/Cirq,2.48490665,1.554629676,0.7282385,460,3.110142625,0.693147181,1.071428571,21.42424242,11,1,3.733333333,Low maintenance
richrines1/qiskit,1.098612289,0.693147181,1.098612289,334,0,0.693147181,2,0,2,1,1,Low maintenance
ritualOne/tensorcircuit_test,1.609437912,0.693147181,1.609437912,656,0.510825624,0.693147181,4,0.666666667,4,1,1,Low maintenance
rjain37/pennylane,7.122866659,0.693147181,3.737669618,390,0.161745145,1.098612289,41,0.175560606,1239,2,1,High maintenance
rmshaffer/oqpy,0.693147181,0.693147181,0.693147181,441,6.091309882,0.693147181,1,441,1,1,1,Low maintenance
robertodr/Stim,0.693147181,0.693147181,0.693147181,412,6.023447593,0.693147181,1,412,1,1,1,Low maintenance
robotAstray/qiskit-braket-provider,3.33220451,0.693147181,3.33220451,511,0.109199292,0.693147181,27,0.115384615,27,1,1,High maintenance
robotAstray/qiskit-ibm-runtime,2.197224577,0.693147181,2.197224577,444,0,0.693147181,8,0,8,1,1,Low maintenance
rodolfocarobene/qick,1.386294361,0.773189888,1.272965676,559,2.917770732,1.098612289,2.571428571,17.5,3,2,1.166666667,Low maintenance
rturrado/OpenQL,2.708050201,0.693147181,2.708050201,622,1.123930097,0.693147181,14,2.076923077,14,1,1,Low maintenance
ruihao-li/Yao.jl,1.098612289,0.693147181,1.098612289,589,0,0.693147181,2,0,2,1,1,Low maintenance
rundxdi/pyGSTi,4.33073334,1.808288771,1.510592078,1164,1.861279435,1.386294361,3.529411765,5.431960784,75,3,5.1,High maintenance
ryanhill1/Bloqade.jl,0.693147181,0.693147181,0.693147181,496,6.208590026,0.693147181,1,496,1,1,1,Low maintenance
samkenxstream/SAMkenXCCQubits,1.791759469,0.693147181,1.791759469,509,0,0.693147181,5,0,5,1,1,Low maintenance
samuelquandela/Perceval,2.772588722,0.693147181,0.693147181,432,3.52952294,0.693147181,1,33.10769231,15,1,1,Low maintenance
san-gh/QuNetSim,0.693147181,0.693147181,0.693147181,522,6.259581464,0.693147181,1,522,1,1,1,Low maintenance
sanuj/Cirq,0.693147181,0.693147181,0.693147181,422,6.047372179,0.693147181,1,422,1,1,1,Low maintenance
sarahsor/Cirq,0.693147181,0.693147181,0.693147181,652,6.481577129,0.693147181,1,652,1,1,1,Low maintenance
satvikmaurya/Stim,1.098612289,0.693147181,1.098612289,370,0,0.693147181,2,0,2,1,1,Low maintenance
sbohloul/pennylane-lightning,2.48490665,0.693147181,2.48490665,342,0.336472237,0.693147181,11,0.4,11,1,1,Low maintenance
sbrandhsn/qiskit,5.730099783,1.076139433,2.382097156,322,0.613080959,0.693147181,9.827586207,0.846110436,307,1,1.933333333,High maintenance
schettn/Perceval,0.693147181,0.693147181,0.693147181,335,5.81711116,0.693147181,1,335,1,1,1,Low maintenance
scottmason88/quantum-serverless,2.079441542,1.193922468,1.397105277,407,2.512305624,0.693147181,3.043478261,11.33333333,7,1,2.3,Low maintenance
seangarn32/QuantumKatas,2.564949357,1.109662125,1.93175897,589,1.821612432,0.693147181,5.901639344,5.181818182,12,1,2.033333333,Low maintenance
seanpm2001/Amazon-Braket_Amazon-Braket-Examples,2.397895273,0.832909123,2.162438461,435,1.586965057,1.098612289,7.692307692,3.888888889,10,2,1.3,Low maintenance
seanpm2001/Amazon-Braket_Amazon-Braket-SDK-Python,2.995732274,0.693147181,2.995732274,419,0.798507696,1.791759469,19,1.222222222,19,5,1,High maintenance
senecameeks/Cirq,5.081404365,0.757685702,2.655724382,322,1.038363495,0.693147181,13.23529412,1.824590774,160,1,1.133333333,High maintenance
sergei-mironov/qml,0.693147181,0.693147181,0.693147181,656,6.487684018,0.693147181,1,656,1,1,1,Low maintenance
sfantao/qiskit-aer,3.713572067,0.693147181,3.713572067,429,0.268263987,1.098612289,40,0.307692308,40,2,1,High maintenance
shahidee44/openqaoa,0.693147181,0.693147181,0.693147181,454,6.120297419,0.693147181,1,454,1,1,1,Low maintenance
shawn-peng/Cirq,0.693147181,0.693147181,0.693147181,454,6.120297419,0.693147181,1,454,1,1,1,Low maintenance
shef4/Cirq,4.553876892,1.271631453,2.031219398,328,0.926734327,1.098612289,6.623376623,1.526245801,94,2,2.566666667,High maintenance
shef4/qiskit,1.791759469,0.693147181,1.098612289,373,2.58021683,0.693147181,2,12.2,5,1,1,Low maintenance
shemian29/scqubits,1.098612289,0.693147181,1.098612289,559,1.098612289,0.693147181,2,2,2,1,1,Low maintenance
shihar73/Cirq,0.693147181,0.693147181,0.693147181,601,6.400257445,0.693147181,1,601,1,1,1,Low maintenance
shim98a/OpenFermion,1.098612289,0.693147181,1.098612289,328,0,0.693147181,2,0,2,1,1,Low maintenance
shivalee12/qiskit-terra,2.63905733,1.824549292,1.252762968,493,2.614959778,1.386294361,2.5,12.66666667,13,3,5.2,High maintenance
shobhan126/benchq,0.693147181,0.693147181,0.693147181,565,6.338594078,0.693147181,1,565,1,1,1,Low maintenance
shraddha-aangiras/qiskit-aer,0.693147181,0.693147181,0.693147181,530,6.274762021,0.693147181,1,530,1,1,1,Low maintenance
shrapp/pyquil,3.218875825,1.511457504,2.053155679,431,1.708692871,1.098612289,6.79245283,4.52173913,24,2,3.533333333,High maintenance
shresthasurav/qiskit,0.693147181,0.693147181,0.693147181,381,5.945420609,0.693147181,1,381,1,1,1,Low maintenance
shrey708/Topo_QC_QEC,0.693147181,0.693147181,0.693147181,590,6.381816017,0.693147181,1,590,1,1,1,Low maintenance
shun0923/pyqsp,2.48490665,0.693147181,2.48490665,583,0.182321557,0.693147181,11,0.2,11,1,1,Low maintenance
siddharth-mehta/Cirq,1.386294361,1.029619417,0.980829253,519,3.314186005,1.098612289,1.666666667,26.5,3,2,1.8,Low maintenance
sierramromo/qiskit-ibm-runtime,1.609437912,1.203972804,0.99852883,342,3.164067588,1.386294361,1.714285714,22.66666667,4,3,2.333333333,Low maintenance
sirshisram/qiskit-metal,0.693147181,0.693147181,0.693147181,574,6.354370041,0.693147181,1,574,1,1,1,Low maintenance
skushnir123/Cirq,4.234106505,1.076139433,3.588296778,460,0.557481315,1.098612289,35.17241379,0.746268657,68,2,1.933333333,High maintenance
smruthijain/Cirq,0.693147181,0.693147181,0.693147181,513,6.242223265,0.693147181,1,513,1,1,1,Low maintenance
smtsjhr/toqito,3.401197382,0.693147181,3.401197382,506,0.405465108,0.693147181,29,0.5,29,1,1,High maintenance
snsunx/intel-qs,0.693147181,0.693147181,0.693147181,513,6.242223265,0.693147181,1,513,1,1,1,Low maintenance
snuffkin/quri-parts,0.693147181,0.693147181,0.693147181,600,6.398594935,0.693147181,1,600,1,1,1,Low maintenance
somanakuttan/Stim,2.302585093,1.203972804,0.826678573,328,3.258096538,0.693147181,1.285714286,25,9,1,2.333333333,Low maintenance
stephendiadamo/QuNetSim,0.693147181,0.693147181,0.693147181,631,6.448889394,0.693147181,1,631,1,1,1,Low maintenance
stevescia/qrack,0.693147181,0.693147181,0.693147181,512,6.240275845,0.693147181,1,512,1,1,1,Low maintenance
stoianmihail/quimb,0.693147181,0.693147181,0.693147181,597,6.393590754,0.693147181,1,597,1,1,1,Low maintenance
studio-echos/mitiq,2.48490665,0.693147181,2.302585093,585,0,0.693147181,9,0,11,1,1,Low maintenance
susilehtola/pennylane,2.564949357,0.693147181,0.693147181,335,3.36441813,0.693147181,1,27.91666667,12,1,1,Low maintenance
suyashdamle/Cirq,2.079441542,0.693147181,2.079441542,422,0.405465108,0.693147181,7,0.5,7,1,1,Low maintenance
t-imamichi/qiskit-ibm-runtime,1.609437912,0.693147181,1.609437912,615,0,1.098612289,4,0,4,2,1,Low maintenance
t-k/qiskit,0.693147181,0.693147181,0.693147181,337,5.823045895,0.693147181,1,337,1,1,1,Low maintenance
takajoub/squanch,1.609437912,1.589235205,0.705886206,520,3.680511204,0.693147181,1.025641026,38.66666667,4,1,3.9,Low maintenance
takuji-hiraoka/graphix,0.693147181,0.693147181,0.693147181,514,6.244166901,0.693147181,1,514,1,1,1,Low maintenance
tamiya-onodera/qiskit-ibm-runtime,0.693147181,0.693147181,0.693147181,474,6.163314804,0.693147181,1,474,1,1,1,Low maintenance
tanujkhattar/Qualtran,6.261491684,0.693147181,1.609437912,363,0.350306197,0.693147181,4,0.41950213,523,1,1,High maintenance
taylorpatti/PyClifford-1,1.098612289,0.693147181,1.098612289,531,0,0.693147181,2,0,2,1,1,Low maintenance
teaguetomesh/torchquantum,2.48490665,0.693147181,1.791759469,431,2.909629575,0.693147181,5,17.35,11,1,1,Low maintenance
teoparella/tequila,1.609437912,0.693147181,1.609437912,509,0.693147181,0.693147181,4,1,4,1,1,Low maintenance
thapasusheel/qiskit,1.098612289,0.693147181,1.098612289,375,0,0.693147181,2,0,2,1,1,Low maintenance
thenextgod/qiskit-terra,1.098612289,0.693147181,1.098612289,661,0,1.098612289,2,0,2,2,1,Low maintenance
theodotk/qutip,1.098612289,2.400920994,0.181767694,336,5.710427017,0.693147181,0.199335548,301,2,1,10.03333333,Low maintenance
thepineapplepirate/qiskit-research,0.693147181,0.693147181,0.693147181,498,6.212606096,0.693147181,1,498,1,1,1,Low maintenance
thierry-martinez/graphix,6.282266747,1.945910149,2.650891787,320,0.52266113,1.609437912,13.16666667,0.686509704,534,4,6,High maintenance
thilomueller/qib,1.098612289,0.693147181,1.098612289,341,1.098612289,0.693147181,2,2,2,1,1,Low maintenance
thspreetham98/qiskit-terra,2.833213344,1.466337069,1.757857918,500,2.00148,1.945910149,4.8,6.4,16,6,3.333333333,High maintenance
timwooldridge/holohub,2.302585093,0.980829253,1.85629799,440,1.963609726,1.098612289,5.4,6.125,9,2,1.666666667,Low maintenance
to24toro/qiskit-terra,4.997212274,2.226423732,2.932912704,396,0.929896384,1.386294361,17.78225806,1.534246575,147,3,8.266666667,High maintenance
tochengQuantum/pyquil,3.871201011,1.343734747,2.867230229,525,0.916290732,1.386294361,16.58823529,1.5,47,3,2.833333333,High maintenance
tolysz/holohub,1.098612289,0.693147181,1.098612289,386,1.609437912,1.098612289,2,4,2,2,1,Low maintenance
tomelliff/quilc,0.693147181,0.693147181,0.693147181,448,6.107022888,0.693147181,1,448,1,1,1,Low maintenance
tomirendo/Stim,1.386294361,0.955511445,1.056052674,349,3.218875825,1.098612289,1.875,24,3,2,1.6,Low maintenance
tommasofioravanti/qiskit-terra,1.098612289,0.709676483,1.076872302,477,3.465735903,1.098612289,1.935483871,31,2,2,1.033333333,Low maintenance
tomtheweber/QuEST,1.098612289,0.693147181,1.098612289,361,3.135494216,0.693147181,2,22,2,1,1,Low maintenance
tpecyna/qiskit-terra,0.693147181,0.693147181,0.693147181,625,6.439350371,0.693147181,1,625,1,1,1,Low maintenance
tula3and/qiskit-ibm-runtime,2.079441542,0.693147181,2.079441542,663,0.606135804,0.693147181,7,0.833333333,7,1,1,Low maintenance
tungbq/qiskit-aer,2.079441542,1.173513597,1.419324887,468,2.498699972,0.693147181,3.134328358,11.16666667,7,1,2.233333333,Low maintenance
tuomas56/zxlive,1.098612289,0.693147181,1.098612289,521,3.401197382,1.098612289,2,29,2,2,1,Low maintenance
tyi1025/ddsim,2.079441542,0.693147181,2.079441542,562,0,0.693147181,7,0,7,1,1,Low maintenance
tyi1025/qfr,1.609437912,0.693147181,1.609437912,562,0,0.693147181,4,0,4,1,1,Low maintenance
uchoi91/qiskit-terra,2.397895273,2.032524622,0.919301271,323,3.125785402,1.098612289,1.507537688,21.77777778,10,2,6.633333333,Low maintenance
ufranca/qiskit-terra,1.609437912,0.693147181,1.609437912,494,0,0.693147181,4,0,4,1,1,Low maintenance
unit0113/qiskit,1.945910149,0.741937345,1.864784604,394,2.00148,1.386294361,5.454545455,6.4,6,3,1.1,Low maintenance
ur-acal/qbsolv,2.63905733,0.693147181,2.197224577,356,2.112209209,0.693147181,8,7.266483516,13,1,1,Low maintenance
urihan/qiskit-braket-provider,2.079441542,0.693147181,2.079441542,520,0.606135804,0.693147181,7,0.833333333,7,1,1,Low maintenance
uzzzzzzz/quantum_shannon_decomposition,4.043051268,1.466337069,2.879198457,519,1.003302109,0.693147181,16.8,1.727272727,56,1,3.333333333,High maintenance
vaap96/Perceval,1.791759469,0.693147181,1.791759469,404,1.832581464,1.098612289,5,5.25,5,2,1,Low maintenance
valterUo/discopy-for-resource-estimations,1.098612289,0.693147181,1.098612289,593,0.693147181,0.693147181,2,1,2,1,1,Low maintenance
victor-onofre/QOSF_Cohort6,0.693147181,0.693147181,0.693147181,323,5.780743516,0.693147181,1,323,1,1,1,Low maintenance
vigimella/tami,2.079441542,2.019337618,0.7282385,376,3.506557897,0.693147181,1.071428571,32.33333333,7,1,6.533333333,Low maintenance
virajvchaudhari/amazon-braket-examples,3.912023005,0.693147181,3.912023005,629,0.223143551,0.693147181,49,0.25,49,1,1,High maintenance
virajvchaudhari/qiskit-braket-provider,1.386294361,0.693147181,1.386294361,385,1.791759469,0.693147181,3,5,3,1,1,Low maintenance
vstirbu/catalyst,5.913503006,1.987874348,4.087176073,447,0.30652516,2.079441542,58.57142857,0.358695652,369,7,6.3,High maintenance
vtomole/Qualtran,0.693147181,0.693147181,0.693147181,474,6.163314804,0.693147181,1,474,1,1,1,Low maintenance
w5tf3/qutip,0.693147181,0.693147181,0.693147181,508,6.232448017,0.693147181,1,508,1,1,1,Low maintenance
wendell-hom/holohub,0.693147181,0.693147181,0.693147181,561,6.33150185,0.693147181,1,561,1,1,1,Low maintenance
whiz-Tuhin/quantum-serverless,0.693147181,0.693147181,0.693147181,383,5.950642553,0.693147181,1,383,1,1,1,Low maintenance
willst/krotov,1.098612289,1.568615918,0.422856851,349,4.744932128,0.693147181,0.526315789,114,2,1,3.8,Low maintenance
wlcsm/zxlive,1.386294361,0.693147181,1.386294361,325,0.916290732,0.693147181,3,1.5,3,1,1,Low maintenance
wltr-tlrc/qiskit-nature,1.386294361,0.693147181,1.386294361,635,0,1.098612289,3,0,3,2,1,Low maintenance
wotto27oct/quimb,1.386294361,0.693147181,1.386294361,317,1.945910149,0.693147181,3,6,3,1,1,Low maintenance
